Pixel,State,lon,lat,Crop,Fraction,MaizeArea
20367,Lichinga,35.50403,-13.3269,Maize,0.46649917,46.649917
20368,Lichinga,35.51325,-13.327029999999999,Maize,0.03414421,3.414421
20369,Lichinga,35.061609999999995,-13.32944,Maize,0.04531074,4.531074
20370,Lichinga,35.19059,-13.33141,Maize,4e-08,4e-06
20371,Lichinga,35.245870000000004,-13.332239999999999,Maize,0.61166429,61.166429
20372,Lichinga,35.25509,-13.332370000000001,Maize,0.16731649,16.731649
20373,Lichinga,35.273509999999995,-13.33265,Maize,0.60257861,60.257861
20374,Lichinga,35.28273,-13.33278,Maize,0.62952102,62.952102
20375,Lichinga,35.291940000000004,-13.332920000000001,Maize,0.62826068,62.826068
20376,Lichinga,35.301159999999996,-13.33305,Maize,0.61486922,61.486922
20377,Lichinga,35.31037,-13.33319,Maize,0.09387457,9.387457000000001
20378,Lichinga,35.319590000000005,-13.33332,Maize,0.62666292,62.666292
20379,Lichinga,35.3288,-13.33345,Maize,0.6271782,62.71782
20380,Lichinga,35.33802,-13.33359,Maize,0.07267171,7.267171
20381,Lichinga,35.347229999999996,-13.333720000000001,Maize,0.40552563,40.552563
20382,Lichinga,35.35645,-13.33385,Maize,0.56076397,56.076397
20383,Lichinga,35.36566,-13.33399,Maize,0.0067469,0.67469
20384,Lichinga,35.37488,-13.33412,Maize,0.62146753,62.146753
20385,Lichinga,35.38409,-13.33425,Maize,0.52012675,52.012674999999994
20386,Lichinga,35.39331,-13.33438,Maize,0.0815558,8.15558
20387,Lichinga,35.40253,-13.33451,Maize,0.62732757,62.73275699999999
20388,Lichinga,35.41174,-13.33464,Maize,0.62049165,62.049164999999995
20389,Lichinga,35.42096,-13.33477,Maize,0.62911979,62.911978999999995
20390,Lichinga,35.43939,-13.33503,Maize,0.07763067,7.7630669999999995
20391,Lichinga,35.448609999999995,-13.33516,Maize,0.45743006,45.743006
20392,Lichinga,35.45782,-13.335289999999999,Maize,0.05591397,5.591397
20393,Lichinga,35.467040000000004,-13.335420000000001,Maize,0.49642638,49.642638
20394,Lichinga,35.47625,-13.33555,Maize,0.05318219,5.318219
20395,Lichinga,35.48547,-13.335679999999998,Maize,0.02062243,2.062243
20396,Lichinga,35.5039,-13.33593,Maize,0.0374971,3.74971
20397,Lichinga,35.53156,-13.336310000000001,Maize,0.07864459,7.864459
20398,Lichinga,35.07989,-13.33875,Maize,0.60339997,60.339997000000004
20399,Lichinga,35.24573,-13.34126,Maize,0.61886985,61.886985
20400,Lichinga,35.273379999999996,-13.34167,Maize,0.61892678,61.892678000000004
20401,Lichinga,35.28259,-13.34181,Maize,0.6066918,60.66918
20402,Lichinga,35.29181,-13.34194,Maize,0.61169513,61.169512999999995
20403,Lichinga,35.30102,-13.34208,Maize,0.62218661,62.218661
20404,Lichinga,35.31024,-13.342210000000001,Maize,0.08397043,8.397043
20405,Lichinga,35.31945,-13.34234,Maize,0.12714021,12.714021
20406,Lichinga,35.32867,-13.342479999999998,Maize,0.52999449,52.999449
20407,Lichinga,35.33788,-13.34261,Maize,0.43323116,43.323116
20408,Lichinga,35.3471,-13.34274,Maize,0.6236916,62.36916
20409,Lichinga,35.35631,-13.34288,Maize,0.6154381,61.54381
20410,Lichinga,35.36553,-13.343010000000001,Maize,0.423719,42.371900000000004
20411,Lichinga,35.37474,-13.34314,Maize,0.53536967,53.536967000000004
20412,Lichinga,35.383959999999995,-13.34327,Maize,0.62591113,62.591113
20413,Lichinga,35.39318,-13.3434,Maize,0.16363955,16.363955
20414,Lichinga,35.411609999999996,-13.343670000000001,Maize,0.47135901,47.135901000000004
20415,Lichinga,35.430040000000005,-13.343929999999999,Maize,0.0259588,2.59588
20416,Lichinga,35.43926,-13.34406,Maize,0.54965174,54.965174000000005
20417,Lichinga,35.44847,-13.34419,Maize,0.62847323,62.847323
20418,Lichinga,35.45769,-13.344320000000002,Maize,1.54e-06,0.000154
20419,Lichinga,35.46691,-13.344439999999999,Maize,3.9e-07,3.9e-05
20420,Lichinga,35.47612,-13.344570000000001,Maize,0.00066293,0.066293
20421,Lichinga,35.48534,-13.3447,Maize,0.00010342,0.010341999999999999
20422,Lichinga,35.49456,-13.344829999999998,Maize,0.00011457,0.011457
20423,Lichinga,35.50377,-13.34496,Maize,0.19155462,19.155462
20424,Lichinga,35.51299,-13.34508,Maize,0.11071955,11.071954999999999
20425,Lichinga,35.52221,-13.34521,Maize,0.00375389,0.37538900000000003
20426,Lichinga,35.53143,-13.34534,Maize,0.00076539,0.076539
20427,Lichinga,35.54064,-13.345460000000001,Maize,0.15417294,15.417294
20428,Lichinga,35.24559,-13.35028,Maize,8.95e-06,0.0008950000000000001
20429,Lichinga,35.25481,-13.350420000000002,Maize,0.41066185,41.066185
20430,Lichinga,35.26402,-13.35056,Maize,0.00037942,0.037942
20431,Lichinga,35.27324,-13.35069,Maize,0.01420956,1.4209559999999999
20432,Lichinga,35.28245,-13.350829999999998,Maize,0.0,0.0
20433,Lichinga,35.29167,-13.35096,Maize,1.22e-06,0.000122
20434,Lichinga,35.30088,-13.3511,Maize,0.02280243,2.280243
20435,Lichinga,35.3101,-13.35123,Maize,0.48575555,48.575555
20436,Lichinga,35.319309999999994,-13.351370000000001,Maize,0.62230089,62.230089
20437,Lichinga,35.32853,-13.3515,Maize,0.54640593,54.640593
20438,Lichinga,35.337740000000004,-13.351629999999998,Maize,0.08790426,8.790426
20439,Lichinga,35.346959999999996,-13.351770000000002,Maize,0.00672515,0.672515
20440,Lichinga,35.35618,-13.3519,Maize,2e-08,2e-06
20441,Lichinga,35.365390000000005,-13.35203,Maize,1.54e-06,0.000154
20442,Lichinga,35.383829999999996,-13.3523,Maize,0.616712,61.671200000000006
20443,Lichinga,35.39304,-13.352429999999998,Maize,0.17590041,17.590041
20444,Lichinga,35.40226,-13.35256,Maize,0.21253954,21.253954
20445,Lichinga,35.41147,-13.352689999999999,Maize,0.5472645,54.72645000000001
20446,Lichinga,35.42069,-13.352820000000001,Maize,0.61779474,61.779474
20447,Lichinga,35.42991,-13.35295,Maize,0.0,0.0
20448,Lichinga,35.43912,-13.353079999999999,Maize,0.00031358,0.031358
20449,Lichinga,35.44834,-13.35321,Maize,0.51160087,51.160087
20450,Lichinga,35.45756,-13.35334,Maize,0.61856684,61.856683999999994
20451,Lichinga,35.46678,-13.353470000000002,Maize,0.17329918,17.329918
20452,Lichinga,35.47599,-13.3536,Maize,0.01326475,1.326475
20453,Lichinga,35.485209999999995,-13.353729999999999,Maize,0.1419428,14.194280000000001
20454,Lichinga,35.49443,-13.35385,Maize,0.13443012,13.443012
20455,Lichinga,35.503640000000004,-13.353979999999998,Maize,5.437e-05,0.005437
20456,Lichinga,35.512859999999996,-13.35411,Maize,0.00185629,0.185629
20457,Lichinga,35.522079999999995,-13.354239999999999,Maize,0.01003626,1.003626
20458,Lichinga,35.5313,-13.35436,Maize,1.277e-05,0.001277
20459,Lichinga,35.18095,-13.35834,Maize,4e-08,4e-06
20460,Lichinga,35.20859,-13.35876,Maize,0.04034353,4.034353
20461,Lichinga,35.23624,-13.35917,Maize,3.622e-05,0.0036220000000000002
20462,Lichinga,35.24545,-13.35931,Maize,5.68e-06,0.0005679999999999999
20463,Lichinga,35.26388,-13.35958,Maize,0.01130906,1.130906
20464,Lichinga,35.2731,-13.359720000000001,Maize,0.00182596,0.182596
20465,Lichinga,35.282309999999995,-13.35985,Maize,2.9e-07,2.8999999999999997e-05
20466,Lichinga,35.29153,-13.35999,Maize,0.0,0.0
20467,Lichinga,35.30996,-13.36026,Maize,0.00938429,0.938429
20468,Lichinga,35.319179999999996,-13.360389999999999,Maize,0.0216371,2.16371
20469,Lichinga,35.32839,-13.360529999999999,Maize,0.00866773,0.866773
20470,Lichinga,35.33761,-13.360660000000001,Maize,0.00015828,0.015828000000000002
20471,Lichinga,35.35604,-13.360920000000002,Maize,2e-08,2e-06
20472,Lichinga,35.36526,-13.36106,Maize,1.1e-07,1.1e-05
20473,Lichinga,35.38369,-13.361320000000001,Maize,0.62948596,62.948596
20474,Lichinga,35.39291,-13.36145,Maize,0.408638,40.8638
20475,Lichinga,35.402120000000004,-13.361579999999998,Maize,0.00561893,0.561893
20476,Lichinga,35.42977,-13.361979999999999,Maize,0.0,0.0
20477,Lichinga,35.438990000000004,-13.362110000000001,Maize,0.00029602,0.029601999999999996
20478,Lichinga,35.448209999999996,-13.36224,Maize,0.01672835,1.6728349999999998
20479,Lichinga,35.45743,-13.36237,Maize,0.62297396,62.297396000000006
20480,Lichinga,35.466640000000005,-13.36249,Maize,0.59085876,59.085876000000006
20481,Lichinga,35.47586,-13.362620000000001,Maize,0.6258734,62.587340000000005
20482,Lichinga,35.485079999999996,-13.36275,Maize,0.00442868,0.442868
20483,Lichinga,35.4943,-13.362879999999999,Maize,0.00568731,0.568731
20484,Lichinga,35.50351,-13.363010000000001,Maize,0.342518,34.251799999999996
20485,Lichinga,35.52195,-13.36326,Maize,0.0001586,0.01586
20486,Lichinga,35.53117,-13.363389999999999,Maize,0.00016612,0.016612
20487,Lichinga,35.54039,-13.36351,Maize,0.5351812,53.51812
20488,Lichinga,35.21767,-13.367920000000002,Maize,1.491e-05,0.001491
20489,Lichinga,35.22688,-13.36806,Maize,0.0,0.0
20490,Lichinga,35.254529999999995,-13.36847,Maize,0.04404611,4.404611
20491,Lichinga,35.263740000000006,-13.3686,Maize,0.00874473,0.874473
20492,Lichinga,35.27296,-13.368739999999999,Maize,0.00059714,0.059714
20493,Lichinga,35.28218,-13.368879999999999,Maize,0.00208161,0.20816099999999998
20494,Lichinga,35.29139,-13.369010000000001,Maize,0.00098413,0.098413
20495,Lichinga,35.30061,-13.36915,Maize,1.5e-07,1.4999999999999999e-05
20496,Lichinga,35.30982,-13.369279999999998,Maize,2.109e-05,0.0021089999999999998
20497,Lichinga,35.31904,-13.36941,Maize,0.42122399,42.122399
20498,Lichinga,35.32826,-13.36955,Maize,0.36344514,36.344514
20499,Lichinga,35.41121,-13.37074,Maize,1e-08,1e-06
20500,Lichinga,35.42042,-13.370870000000002,Maize,0.00065965,0.065965
20501,Lichinga,35.42964,-13.371,Maize,0.00263376,0.263376
20502,Lichinga,35.44808,-13.371260000000001,Maize,0.06351083,6.351083
20503,Lichinga,35.45729,-13.37139,Maize,0.32564424,32.564423999999995
20504,Lichinga,35.46651,-13.37152,Maize,0.08710782,8.710782
20505,Lichinga,35.47573,-13.37165,Maize,0.345621,34.5621
20506,Lichinga,35.5126,-13.372160000000001,Maize,0.00102589,0.102589
20507,Lichinga,35.52182,-13.37229,Maize,0.59359252,59.359252
20508,Lichinga,35.531040000000004,-13.37241,Maize,0.00654332,0.654332
20509,Lichinga,35.540259999999996,-13.372539999999999,Maize,0.57836502,57.836502
20510,Lichinga,35.23596,-13.377220000000001,Maize,0.23403813,23.403813
20511,Lichinga,35.28204,-13.3779,Maize,0.52750437,52.75043699999999
20512,Lichinga,35.29125,-13.378029999999999,Maize,0.0293091,2.93091
20513,Lichinga,35.300470000000004,-13.37817,Maize,0.01182843,1.1828429999999999
20514,Lichinga,35.3189,-13.37844,Maize,5.4e-07,5.4000000000000005e-05
20515,Lichinga,35.34655,-13.37884,Maize,0.00185023,0.185023
20516,Lichinga,35.35577,-13.37897,Maize,0.5825604,58.25604
20517,Lichinga,35.36499,-13.37911,Maize,0.51504077,51.504077
20518,Lichinga,35.3742,-13.37924,Maize,0.0,0.0
20519,Lichinga,35.38342,-13.379370000000002,Maize,2.5e-07,2.4999999999999998e-05
20520,Lichinga,35.39264,-13.3795,Maize,1.073e-05,0.0010730000000000002
20521,Lichinga,35.40186,-13.379629999999999,Maize,1.11e-06,0.000111
20522,Lichinga,35.41107,-13.379760000000001,Maize,0.12894853,12.894853000000001
20523,Lichinga,35.42029,-13.3799,Maize,0.08225129,8.225129
20524,Lichinga,35.42951,-13.38003,Maize,0.62899219,62.899218999999995
20525,Lichinga,35.43873,-13.38016,Maize,0.06577674,6.577674
20526,Lichinga,35.44794,-13.380289999999999,Maize,0.01978928,1.978928
20527,Lichinga,35.457159999999995,-13.38042,Maize,1.28e-06,0.000128
20528,Lichinga,35.4756,-13.38067,Maize,2.614e-05,0.002614
20529,Lichinga,35.494040000000005,-13.38093,Maize,0.53001381,53.001381
20530,Lichinga,35.50325,-13.38106,Maize,0.60759882,60.759882
20531,Lichinga,35.51247,-13.38119,Maize,4.48e-06,0.00044800000000000005
20532,Lichinga,35.52169,-13.381310000000001,Maize,3.602e-05,0.0036019999999999997
20533,Lichinga,35.53091,-13.38144,Maize,0.58532078,58.532078
20534,Lichinga,35.2266,-13.3861,Maize,0.15386064,15.386064
20535,Lichinga,35.2819,-13.386920000000002,Maize,0.21223786,21.223786
20536,Lichinga,35.291109999999996,-13.38706,Maize,0.10137,10.137
20537,Lichinga,35.300329999999995,-13.387189999999999,Maize,0.06457544,6.4575439999999995
20538,Lichinga,35.30955,-13.387329999999999,Maize,0.01507726,1.5077260000000001
20539,Lichinga,35.31877,-13.38746,Maize,5.2e-07,5.2e-05
20540,Lichinga,35.32798,-13.3876,Maize,6.748e-05,0.006748
20541,Lichinga,35.3372,-13.38773,Maize,0.6259736,62.59736
20542,Lichinga,35.34642,-13.38786,Maize,0.0837052,8.370519999999999
20543,Lichinga,35.35563,-13.388,Maize,0.0165454,1.65454
20544,Lichinga,35.36485,-13.388129999999999,Maize,0.04182746,4.182746
20545,Lichinga,35.37407,-13.38826,Maize,0.01745032,1.745032
20546,Lichinga,35.3925,-13.38853,Maize,0.0106479,1.06479
20547,Lichinga,35.401720000000005,-13.38866,Maize,0.33990821,33.990821
20548,Lichinga,35.410940000000004,-13.38879,Maize,0.32635163,32.635163
20549,Lichinga,35.420159999999996,-13.38892,Maize,0.57642067,57.642067
20550,Lichinga,35.438590000000005,-13.38918,Maize,0.60984367,60.98436699999999
20551,Lichinga,35.46625,-13.38957,Maize,4.72e-06,0.000472
20552,Lichinga,35.47547,-13.3897,Maize,0.01533335,1.5333350000000001
20553,Lichinga,35.48469,-13.389829999999998,Maize,0.01484979,1.484979
20554,Lichinga,35.4939,-13.38996,Maize,0.002632,0.2632
20555,Lichinga,35.50312,-13.39008,Maize,0.45068155,45.068155
20556,Lichinga,35.51234,-13.39021,Maize,0.00705099,0.705099
20557,Lichinga,35.52156,-13.39034,Maize,0.46194863,46.194863000000005
20558,Lichinga,35.53078,-13.39047,Maize,0.00022287,0.022287
20559,Lichinga,35.54,-13.39059,Maize,0.00699439,0.6994389999999999
20560,Lichinga,35.1896,-13.394570000000002,Maize,2.055e-05,0.002055
20561,Lichinga,35.226459999999996,-13.39512,Maize,4.7e-07,4.7e-05
20562,Lichinga,35.28176,-13.39594,Maize,0.62045607,62.045607000000004
20563,Lichinga,35.29098,-13.39608,Maize,0.06886112,6.886112
20564,Lichinga,35.30019,-13.396220000000001,Maize,0.02856881,2.856881
20565,Lichinga,35.30941,-13.39635,Maize,0.60999165,60.999165
20566,Lichinga,35.31863,-13.39649,Maize,0.26568142,26.568142
20567,Lichinga,35.32785,-13.39662,Maize,0.00873751,0.873751
20568,Lichinga,35.33706,-13.39675,Maize,2.12e-06,0.000212
20569,Lichinga,35.34628,-13.396889999999999,Maize,3.4e-06,0.00034
20570,Lichinga,35.3555,-13.397020000000001,Maize,2.893e-05,0.0028929999999999997
20571,Lichinga,35.36472,-13.39715,Maize,0.23041689,23.041689
20572,Lichinga,35.37393,-13.39729,Maize,0.2637445,26.37445
20573,Lichinga,35.39237,-13.39755,Maize,0.61965543,61.965543000000004
20574,Lichinga,35.40159,-13.39768,Maize,0.01894413,1.894413
20575,Lichinga,35.41081,-13.39781,Maize,0.00679601,0.679601
20576,Lichinga,35.42002,-13.39795,Maize,0.60936561,60.936561
20577,Lichinga,35.43846,-13.39821,Maize,0.03037719,3.037719
20578,Lichinga,35.49377,-13.398979999999998,Maize,0.53505261,53.505261000000004
20579,Lichinga,35.502990000000004,-13.39911,Maize,0.6276039,62.76039
20580,Lichinga,35.512209999999996,-13.399239999999999,Maize,0.11033738,11.033738
20581,Lichinga,35.52143,-13.39936,Maize,0.23895758,23.895758
20582,Lichinga,35.53065,-13.39949,Maize,0.16095321,16.095321000000002
20583,Lichinga,35.29084,-13.4051,Maize,0.62480342,62.480342
20584,Lichinga,35.30927,-13.405370000000001,Maize,0.01964104,1.9641039999999998
20585,Lichinga,35.318490000000004,-13.405510000000001,Maize,0.21566491,21.566491
20586,Lichinga,35.327709999999996,-13.40564,Maize,0.15850479,15.850479
20587,Lichinga,35.336929999999995,-13.405779999999998,Maize,0.56506592,56.506592
20588,Lichinga,35.346140000000005,-13.40591,Maize,0.00670914,0.670914
20589,Lichinga,35.35536,-13.40605,Maize,0.05627313,5.627313
20590,Lichinga,35.36458,-13.406179999999999,Maize,0.56757792,56.757791999999995
20591,Lichinga,35.3738,-13.406310000000001,Maize,0.51060535,51.060534999999994
20592,Lichinga,35.38302,-13.40644,Maize,0.62611987,62.611987
20593,Lichinga,35.39223,-13.406579999999998,Maize,0.62907793,62.907793
20594,Lichinga,35.40145,-13.40671,Maize,0.0753953,7.53953
20595,Lichinga,35.41067,-13.406839999999999,Maize,0.00157358,0.157358
20596,Lichinga,35.41989,-13.406970000000001,Maize,0.0382799,3.82799
20597,Lichinga,35.429109999999994,-13.4071,Maize,0.00670059,0.6700590000000001
20598,Lichinga,35.43833,-13.407229999999998,Maize,0.31939695,31.939695
20599,Lichinga,35.44755,-13.40736,Maize,0.0,0.0
20600,Lichinga,35.45677,-13.40749,Maize,0.0,0.0
20601,Lichinga,35.4752,-13.40775,Maize,0.21999602,21.999602
20602,Lichinga,35.48442,-13.407879999999999,Maize,0.6082539,60.82539
20603,Lichinga,35.49364,-13.40801,Maize,0.55911781,55.911781000000005
20604,Lichinga,35.50286,-13.408129999999998,Maize,0.56933136,56.933136
20605,Lichinga,35.51208,-13.40826,Maize,0.0379902,3.79902
20606,Lichinga,35.5213,-13.408389999999999,Maize,0.02883477,2.883477
20607,Lichinga,35.53052,-13.408520000000001,Maize,0.40360665,40.360665000000004
20608,Lichinga,35.22618,-13.413170000000001,Maize,0.12281512,12.281512
20609,Lichinga,35.26305,-13.413720000000001,Maize,0.26312486,26.312486
20610,Lichinga,35.272259999999996,-13.413860000000001,Maize,0.01739322,1.739322
20611,Lichinga,35.28148,-13.41399,Maize,0.5728632,57.28632
20612,Lichinga,35.2907,-13.414129999999998,Maize,0.62403485,62.403485
20613,Lichinga,35.29992,-13.41426,Maize,0.28374145,28.374145000000002
20614,Lichinga,35.309129999999996,-13.4144,Maize,0.37083926,37.083926
20615,Lichinga,35.31835,-13.41453,Maize,0.62926887,62.926887
20616,Lichinga,35.32757,-13.414670000000001,Maize,0.01135355,1.1353550000000001
20617,Lichinga,35.36444,-13.4152,Maize,0.02660945,2.660945
20618,Lichinga,35.37366,-13.415339999999999,Maize,0.03427569,3.4275689999999996
20619,Lichinga,35.38288,-13.415470000000001,Maize,0.60717665,60.717665
20620,Lichinga,35.3921,-13.4156,Maize,0.5405201,54.052009999999996
20621,Lichinga,35.40132,-13.415729999999998,Maize,0.62877123,62.877123000000005
20622,Lichinga,35.410540000000005,-13.41586,Maize,0.00475863,0.475863
20623,Lichinga,35.41976,-13.415989999999999,Maize,0.00338246,0.338246
20624,Lichinga,35.428979999999996,-13.416129999999999,Maize,0.39136172,39.136172
20625,Lichinga,35.438190000000006,-13.416260000000001,Maize,0.26005111,26.005110999999996
20626,Lichinga,35.44741,-13.41639,Maize,0.18103993,18.103993
20627,Lichinga,35.45663,-13.416520000000002,Maize,0.0,0.0
20628,Lichinga,35.46585,-13.41665,Maize,0.59875451,59.875451
20629,Lichinga,35.47507,-13.416770000000001,Maize,0.38066015,38.066015
20630,Lichinga,35.48429,-13.4169,Maize,0.61098552,61.098552
20631,Lichinga,35.49351,-13.417029999999999,Maize,0.0032131,0.32131
20632,Lichinga,35.50273,-13.41716,Maize,0.00747833,0.747833
20633,Lichinga,35.530390000000004,-13.417539999999999,Maize,0.62525601,62.525600999999995
20634,Lichinga,35.27212,-13.42288,Maize,0.00620774,0.6207739999999999
20635,Lichinga,35.28134,-13.423010000000001,Maize,0.43724965,43.724965
20636,Lichinga,35.29056,-13.42315,Maize,0.61294807,61.294807
20637,Lichinga,35.29978,-13.42329,Maize,0.612928,61.2928
20638,Lichinga,35.309,-13.423420000000002,Maize,0.07511668,7.511668
20639,Lichinga,35.318220000000004,-13.42356,Maize,0.47369856,47.369856
20640,Lichinga,35.32743,-13.423689999999999,Maize,0.62704749,62.70474900000001
20641,Lichinga,35.33665,-13.423829999999999,Maize,0.03274264,3.2742640000000005
20642,Lichinga,35.34587,-13.423960000000001,Maize,0.62471271,62.471270999999994
20643,Lichinga,35.355090000000004,-13.42409,Maize,0.62682029,62.68202899999999
20644,Lichinga,35.364309999999996,-13.42423,Maize,0.00894325,0.894325
20645,Lichinga,35.37353,-13.42436,Maize,0.05119676,5.119676
20646,Lichinga,35.38275,-13.424489999999999,Maize,0.02173651,2.173651
20647,Lichinga,35.39196,-13.42462,Maize,0.01089371,1.0893709999999999
20648,Lichinga,35.40118,-13.424760000000001,Maize,0.62333477,62.333477
20649,Lichinga,35.4104,-13.42489,Maize,0.50440732,50.440732
20650,Lichinga,35.41962,-13.425020000000002,Maize,0.62903849,62.903849
20651,Lichinga,35.42884,-13.42515,Maize,0.22894583,22.894582999999997
20652,Lichinga,35.43806,-13.425279999999999,Maize,0.19694273,19.694273000000003
20653,Lichinga,35.44728,-13.425410000000001,Maize,0.49094371,49.094370999999995
20654,Lichinga,35.474940000000004,-13.4258,Maize,0.46276341,46.276341
20655,Lichinga,35.5026,-13.42619,Maize,0.31212618,31.212618
20656,Lichinga,35.51182,-13.42631,Maize,0.178759,17.8759
20657,Lichinga,35.53026,-13.426570000000002,Maize,0.59468346,59.468346000000004
20658,Lichinga,35.198240000000006,-13.4308,Maize,0.00013663,0.013663
20659,Lichinga,35.21668,-13.43108,Maize,0.00746779,0.746779
20660,Lichinga,35.23511,-13.43135,Maize,2.62e-06,0.00026199999999999997
20661,Lichinga,35.290420000000005,-13.432170000000001,Maize,0.00976608,0.976608
20662,Lichinga,35.299640000000004,-13.432310000000001,Maize,0.4080389,40.803889999999996
20663,Lichinga,35.3273,-13.432720000000002,Maize,0.00096463,0.096463
20664,Lichinga,35.33651,-13.43285,Maize,0.62667719,62.667719
20665,Lichinga,35.345729999999996,-13.432979999999999,Maize,0.05256393,5.256393
20666,Lichinga,35.35495,-13.43312,Maize,0.62953193,62.953193
20667,Lichinga,35.36417,-13.43325,Maize,0.62895943,62.895942999999995
20668,Lichinga,35.37339,-13.43338,Maize,0.44362094,44.362094
20669,Lichinga,35.38261,-13.433520000000001,Maize,0.36298255,36.298255000000005
20670,Lichinga,35.39183,-13.43365,Maize,0.15681055,15.681054999999999
20671,Lichinga,35.40105,-13.433779999999999,Maize,0.10250811,10.250811
20672,Lichinga,35.410270000000004,-13.433910000000001,Maize,0.05134432,5.134432
20673,Lichinga,35.41949,-13.43404,Maize,0.44195585,44.195585
20674,Lichinga,35.428709999999995,-13.434170000000002,Maize,0.62031499,62.031499000000004
20675,Lichinga,35.43793,-13.43431,Maize,0.57518401,57.518401
20676,Lichinga,35.46559,-13.4347,Maize,0.01657081,1.6570809999999998
20677,Lichinga,35.48403,-13.43495,Maize,0.32247482,32.247482
20678,Lichinga,35.51169,-13.43534,Maize,0.06876151,6.876151
20679,Lichinga,35.53013,-13.43559,Maize,0.00020538,0.020537999999999997
20680,Lichinga,35.20732,-13.439960000000001,Maize,7e-08,7.000000000000001e-06
20681,Lichinga,35.21654,-13.4401,Maize,4.84e-06,0.000484
20682,Lichinga,35.24419,-13.44051,Maize,0.0,0.0
20683,Lichinga,35.253409999999995,-13.44065,Maize,0.6261562,62.61562000000001
20684,Lichinga,35.27185,-13.440920000000002,Maize,0.06724164,6.724164000000001
20685,Lichinga,35.28106,-13.44106,Maize,0.1134073,11.34073
20686,Lichinga,35.290279999999996,-13.4412,Maize,0.48859888,48.859888
20687,Lichinga,35.2995,-13.441329999999999,Maize,0.57156538,57.156538
20688,Lichinga,35.30872,-13.44147,Maize,0.00542866,0.542866
20689,Lichinga,35.31794,-13.4416,Maize,0.01154558,1.154558
20690,Lichinga,35.32716,-13.44174,Maize,0.00321033,0.321033
20691,Lichinga,35.33638,-13.441870000000002,Maize,0.61444902,61.444902
20692,Lichinga,35.3456,-13.44201,Maize,0.62194395,62.194395
20693,Lichinga,35.354820000000004,-13.44214,Maize,0.3650878,36.50878
20694,Lichinga,35.36404,-13.44227,Maize,0.01432126,1.432126
20695,Lichinga,35.373259999999995,-13.44241,Maize,0.61867982,61.867982
20696,Lichinga,35.38247,-13.44254,Maize,0.55031565,55.03156500000001
20697,Lichinga,35.391690000000004,-13.442670000000001,Maize,0.60315761,60.315761
20698,Lichinga,35.400909999999996,-13.44281,Maize,0.62668855,62.668855
20699,Lichinga,35.41013,-13.44294,Maize,0.15266838,15.266838
20700,Lichinga,35.41935,-13.44307,Maize,0.05667754,5.6677539999999995
20701,Lichinga,35.42857,-13.4432,Maize,0.62175964,62.17596399999999
20702,Lichinga,35.43779,-13.44333,Maize,0.52671006,52.671006
20703,Lichinga,35.45624,-13.443589999999999,Maize,0.14972333,14.972332999999999
20704,Lichinga,35.47468,-13.44385,Maize,0.61273134,61.273134
20705,Lichinga,35.502340000000004,-13.444239999999999,Maize,0.02557347,2.557347
20706,Lichinga,35.53,-13.44462,Maize,0.00037524,0.037524
20707,Lichinga,35.14265,-13.448,Maize,4.14e-05,0.00414
20708,Lichinga,35.18874,-13.4487,Maize,1e-08,1e-06
20709,Lichinga,35.20718,-13.448979999999999,Maize,0.0001269,0.01269
20710,Lichinga,35.216390000000004,-13.44912,Maize,7.09e-06,0.000709
20711,Lichinga,35.24405,-13.449539999999999,Maize,0.0,0.0
20712,Lichinga,35.25327,-13.449670000000001,Maize,0.62912277,62.912277
20713,Lichinga,35.27171,-13.44995,Maize,0.08499051,8.499051
20714,Lichinga,35.28092,-13.450079999999998,Maize,0.01641088,1.6410879999999999
20715,Lichinga,35.29014,-13.450220000000002,Maize,0.03880206,3.880206
20716,Lichinga,35.29936,-13.45036,Maize,0.59116081,59.116081
20717,Lichinga,35.30858,-13.45049,Maize,0.56691092,56.691092
20718,Lichinga,35.3178,-13.450629999999999,Maize,0.44303715,44.303715
20719,Lichinga,35.327020000000005,-13.45076,Maize,0.58178603,58.178602999999995
20720,Lichinga,35.336240000000004,-13.4509,Maize,0.45796628,45.796628
20721,Lichinga,35.345459999999996,-13.45103,Maize,0.00306433,0.306433
20722,Lichinga,35.35468,-13.451170000000001,Maize,0.60741542,60.741542
20723,Lichinga,35.3639,-13.4513,Maize,0.50357304,50.357304
20724,Lichinga,35.37312,-13.451429999999998,Maize,0.12947232,12.947232
20725,Lichinga,35.39156,-13.4517,Maize,0.00140739,0.140739
20726,Lichinga,35.40078,-13.45183,Maize,0.61359052,61.359052000000005
20727,Lichinga,35.41,-13.45196,Maize,0.60469899,60.469899000000005
20728,Lichinga,35.41922,-13.45209,Maize,0.06895249,6.895249000000001
20729,Lichinga,35.42844,-13.45222,Maize,0.59781352,59.781352
20730,Lichinga,35.43766,-13.45236,Maize,0.62679988,62.679987999999994
20731,Lichinga,35.44688,-13.45249,Maize,0.00214237,0.214237
20732,Lichinga,35.4561,-13.452620000000001,Maize,0.37107578,37.107578000000004
20733,Lichinga,35.49299,-13.453129999999998,Maize,0.04355008,4.355008
20734,Lichinga,35.1886,-13.457729999999998,Maize,2e-08,2e-06
20735,Lichinga,35.19782,-13.457870000000002,Maize,0.00924635,0.9246350000000001
20736,Lichinga,35.207029999999996,-13.458,Maize,0.00052206,0.052205999999999995
